iteration    errorX    errorY
0    0.195090322016129    0.195090322016129
1    0.184450275011363    0.184450275011363
2    0.174321584922862    0.174321584922862
3    0.164681458410137    0.164681458410137
4    0.155508062934497    0.155508062934497
5    0.146780485852675    0.146780485852675
6    0.138478695018395    0.138478695018395
7    0.130583501171858    0.130583501171858
8    0.123076522313657    0.123076522313657
9    0.115940546120634    0.115940546120634
10    0.10915958652931    0.10915958652931
11    0.102718646183205    0.102718646183205
12    0.096603421474351    0.096603421474351
13    0.0909526287580228    0.0909526287580228
14    0.0855929724180771    0.0855929724180771
15    0.0805013398411409    0.0805013398411409
16    0.0756661681380726    0.0756661681380726
17    0.0710762529307392    0.0710762529307392
18    0.0667207309405886    0.0667207309405886
19    0.0625890752430885    0.0625890752430885
20    0.0586710969735388    0.0586710969735388
21    0.0549569493335885    0.0549569493335885
22    0.0514371314002124    0.0514371314002124
23    0.048102490414431    0.048102490414431
24    0.0449442219981283    0.0449442219981283
25    0.0419538682149138    0.0419538682149138
26    0.0391233136470632    0.0391233136470632
27    0.0364447797803789    0.0364447797803789
28    0.0339108180243508    0.0339108180243508
29    0.0315143016815376    0.0315143016815376
30    0.0293253035574328    0.0293253035574328
31    0.0272642208969891    0.0272642208969891
32    0.0253133708377958    0.0253133708377958
33    0.0234674231226208    0.0234674231226208
34    0.0217212766215639    0.0217212766215639
35    0.0200700523744859    0.0200700523744859
36    0.0185090865215506    0.0185090865215506
37    0.0170339231665882    0.0170339231665882
38    0.0156917182268157    0.0156917182268157
39    0.0144605560456374    0.0144605560456374
40    0.0132959553709784    0.0132959553709784
41    0.0121947028838374    0.0121947028838374
42    0.0111692750951262    0.0111692750951262
43    0.0102835936030776    0.0102835936030776
44    0.00944485206508972    0.00944485206508972
45    0.00868322651366026    0.00868322651366026
46    0.00803812589500243    0.00803812589500243
47    0.00744332787613998    0.00744332787613998
48    0.00697628226181399    0.00697628226181399
49    0.00657591559497755    0.00657591559497755
50    0.00626650002139946    0.00626650002139946
51    0.00606144994768404    0.00606144994768404
52    0.00591659169136671    0.00591659169136671
53    0.00585563458428758    0.00585563458428758
54    0.00586619583575708    0.00586619583575708
55    0.00590169102286923    0.00590169102286923
56    0.0060139515152197    0.0060139515152197
57    0.00612052692326381    0.00612052692326381
58    0.00627982583737749    0.00627982583737749
59    0.00642053029431425    0.00642053029431425
60    0.00658398581512026    0.00658398581512026
61    0.00674906269211711    0.00674906269211711
62    0.00689510325761869    0.00689510325761869
63    0.00702475706478142    0.00702475706478142
64    0.00717823175478768    0.00717823175478768
65    0.00731335110396059    0.00731335110396059
66    0.00743122629816453    0.00743122629816453
67    0.00753291049010446    0.00753291049010446
68    0.00761940165914593    0.00761940165914593
69    0.00769164533816358    0.00769164533816358
70    0.00776039063579428    0.00776039063579428
71    0.00782964752951987    0.00782964752951987
72    0.00788580598742991    0.00788580598742991
73    0.00792969025375145    0.00792969025375145
74    0.00796208153959296    0.00796208153959296
75    0.00798372012596946    0.00798372012596946
76    0.00799530736886062    0.00799530736886062
77    0.00799750761045609    0.00799750761045609
78    0.00799095000060809    0.00799095000060809
79    0.00797623023238211    0.00797623023238211
80    0.00795391219546121    0.00795391219546121
81    0.00792452955103104    0.00792452955103104
82    0.00788858723163954    0.00788858723163954
83    0.00784656286939664    0.00784656286939664
84    0.00779890815575285    0.00779890815575285
85    0.00774605013596877    0.00774605013596877
86    0.00768839244126593    0.00768839244126593
87    0.00762631646152867    0.00762631646152867
88    0.00756022182925836    0.00756022182925836
89    0.007497507131451    0.007497507131451
90    0.00743098756048369    0.00743098756048369
91    0.0073609840875829    0.0073609840875829
92    0.00728779984278041    0.00728779984278041
93    0.00721172100287937    0.00721172100287937
94    0.00713301763700358    0.00713301763700358
95    0.00705194451169194    0.00705194451169194
96    0.00696874185741256    0.00696874185741256
97    0.00688363609829248    0.00688363609829248
98    0.00679684054677931    0.00679684054677931
99    0.00670855606487539    0.00670855606487539
100    0.00661897169351297    0.00661897169351297
101    0.0065282652515683    0.0065282652515683
102    0.00643660390594539    0.00643660390594539
103    0.00634414471409542    0.00634414471409542
104    0.00625103514027606    0.00625103514027606
105    0.00615741354679436    0.00615741354679436
106    0.00606340966142155    0.00606340966142155
107    0.00596914502211096    0.00596914502211096
108    0.00587473340010033    0.00587473340010033
109    0.00578028120242771    0.00578028120242771
110    0.00568588785484303    0.00568588785484303
111    0.00559164616605162    0.00559164616605162
112    0.00549764267418126    0.00549764267418126
113    0.00540395797632384    0.00540395797632384
114    0.00531066704196057    0.00531066704196057
115    0.00521783951104363    0.00521783951104363
116    0.00512553997746934    0.00512553997746934
117    0.00503382825864301    0.00503382825864301
118    0.0049427596518031    0.0049427596518031
119    0.00485238517773995    0.00485238517773995
120    0.00476275181251473    0.00476275181251473
121    0.0046739027077545    0.0046739027077545
122    0.00458587740007263    0.00458587740007263
123    0.00449871201013741    0.00449871201013741
124    0.00441243943188593    0.00441243943188593
125    0.00432708951235802    0.00432708951235802
126    0.00424268922260088    0.00424268922260088
127    0.00415926282007384    0.00415926282007384
128    0.0040768320029633    0.0040768320029633
129    0.00399541605679607    0.00399541605679607
130    0.00391503199372276    0.00391503199372276
131    0.00383569468482367    0.00383569468482367
132    0.00375741698577381    0.00375741698577381
133    0.00368020985618658    0.00368020985618658
134    0.00360408247294089    0.00360408247294089
135    0.00352904233778165    0.00352904233778165
136    0.00345509537947017    0.00345509537947017
137    0.00338224605074666    0.00338224605074666
138    0.00331049742035586    0.00331049742035586
139    0.00323985126037338    0.00323985126037338
140    0.0031703081290603    0.0031703081290603
141    0.00310186744946159    0.00310186744946159
142    0.00303452758395426    0.00303452758395426
143    0.002968285904941    0.002968285904941
144    0.00290313886187574    0.00290313886187574
145    0.00283908204479874    0.00283908204479874
146    0.00277611024455035    0.00277611024455035
147    0.00271421750982417    0.00271421750982417
148    0.00265339720121338    0.00265339720121338
149    0.00259364204239543    0.00259364204239543
150    0.00253494416859498    0.00253494416859498
151    0.00247729517245684    0.00247729517245684
152    0.00242068614745544    0.00242068614745544
153    0.00236510772896018    0.00236510772896018
154    0.0023105501330718    0.0023105501330718
155    0.0022570031933383    0.0022570031933383
156    0.00220445639545366    0.00220445639545366
157    0.00215289891003922    0.00215289891003922
158    0.00210231962360033    0.00210231962360033
159    0.00205270716774927    0.00205270716774927
160    0.00200404994677866    0.00200404994677866
161    0.0019563361636673    0.0019563361636673
162    0.00190955384459554    0.00190955384459554
163    0.00186369086204383    0.00186369086204383
164    0.00181873495654492    0.00181873495654492
165    0.00177942470475209    0.00177942470475209
166    0.00174731526090866    0.00174731526090866
167    0.00171574841322514    0.00171574841322514
168    0.00168529272427323    0.00168529272427323
169    0.00165539253530211    0.00165539253530211
170    0.00162599564709906    0.00162599564709906
171    0.00159709643600003    0.00159709643600003
172    0.00156868917684425    0.00156868917684425
173    0.0015407680547827    0.0015407680547827
174    0.00151332717641439    0.00151332717641439
175    0.00148636058028265    0.00148636058028265
176    0.00145986224676375    0.00145986224676375
177    0.00143382610737744    0.00143382610737744
178    0.00140824605354772    0.00140824605354772
179    0.00138311594484172    0.00138311594484172
180    0.00135842961671206    0.00135842961671206
181    0.0013341808877676    0.0013341808877676
182    0.00131036356659606    0.00131036356659606
183    0.00128697145816109    0.00128697145816109
184    0.00126399836979471    0.00126399836979471
185    0.00124143811680633    0.00124143811680633
186    0.00121928452772652    0.00121928452772652
187    0.0011975314492052    0.0011975314492052
188    0.00117617275058104    0.00117617275058104
189    0.00115520232813932    0.00115520232813932
190    0.00113461410907362    0.00113461410907362
191    0.0011144020551675    0.0011144020551675
192    0.00109456016620971    0.00109456016620971
193    0.0010750824831571    0.0010750824831571
194    0.00105596309105893    0.00105596309105893
195    0.00103719612175379    0.00103719612175379
196    0.00101877575635284    0.00101877575635284
197    0.0010006962275188    0.0010006962275188
198    0.000982951821553113    0.000982951821553113
199    0.000965536880300849    0.000965536880300849
200    0.000948445802883002    0.000948445802883002
201    0.000931673047266129    0.000931673047266129
202    0.000915213131677667    0.000915213131677667
203    0.00089906063587572    0.00089906063587572
204    0.000883210202281215    0.000883210202281215
205    0.000867656536980399    0.000867656536980399
206    0.000852394410604279    0.000852394410604279
207    0.000837418659093092    0.000837418659093092
208    0.000822724184351364    0.000822724184351364
209    0.000808305954800109    0.000808305954800109
210    0.000794159005832795    0.000794159005832795
211    0.000780278440179971    0.000780278440179971
212    0.000766659428188349    0.000766659428188349
213    0.000753297208019393    0.000753297208019393
214    0.00074018708577267    0.00074018708577267
215    0.000727324435537885    0.000727324435537885
216    0.00071470469938073    0.00071470469938073
217    0.000702323387266474    0.000702323387266474
218    0.000690176076925342    0.000690176076925342
219    0.000678258413663313    0.000678258413663313
220    0.000666566110122169    0.000666566110122169
221    0.000655094945992279    0.000655094945992279
222    0.000643840767680981    0.000643840767680981
223    0.000632799487940011    0.000632799487940011
224    0.000621967085455172    0.000621967085455172
225    0.000611339604399908    0.000611339604399908
226    0.000600913153956967    0.000600913153956967
227    0.000590683907809308    0.000590683907809308
228    0.000580648103603476    0.000580648103603476
229    0.000570802042387242    0.000570802042387242
230    0.000561142088024075    0.000561142088024075
231    0.000551664666585738    0.000551664666585738
232    0.000542366265725902    0.000542366265725902
233    0.000533243434035491    0.000533243434035491
234    0.000524292780382463    0.000524292780382463
235    0.000515510973237099    0.000515510973237099
236    0.000506894739984332    0.000506894739984332
237    0.000498440866224664    0.000498440866224664
238    0.000490146195065239    0.000490146195065239
239    0.000482126472864081    0.000482126472864081
240    0.000474395850945192    0.000474395850945192
241    0.000466806960585459    0.000466806960585459
242    0.0004593570801395    0.0004593570801395
243    0.00045204353691633    0.00045204353691633
244    0.000444863706539067    0.000444863706539067
245    0.000437815012299864    0.000437815012299864
246    0.00043089492451176    0.00043089492451176
247    0.000424100959857343    0.000424100959857343
248    0.000417430680735881    0.000417430680735881
249    0.000410881694608983    0.000410881694608983
250    0.00040445165334585    0.00040445165334585
251    0.000398138252568542    0.000398138252568542
252    0.000391939230998034    0.000391939230998034
253    0.000385852369801459    0.000385852369801459
254    0.000379875491941184    0.000379875491941184
255    0.000374006461526161    0.000374006461526161
256    0.000368243183166084    0.000368243183166084
257    0.000362583601328431    0.000362583601328431
258    0.000357025699699476    0.000357025699699476
259    0.000351567500548849    0.000351567500548849
260    0.000346207064098686    0.000346207064098686
261    0.000340942487896984    0.000340942487896984
262    0.000335771906196297    0.000335771906196297
263    0.000330693489337119    0.000330693489337119
264    0.000325705443137037    0.000325705443137037
265    0.000320806008285185    0.000320806008285185
266    0.000315993459742786    0.000315993459742786
267    0.000311266106149621    0.000311266106149621
268    0.000306622289236613    0.000306622289236613
269    0.000302060383244734    0.000302060383244734
270    0.000297578794350745    0.000297578794350745
271    0.000293175960099035    0.000293175960099035
272    0.000288850348840519    0.000288850348840519
273    0.00028460045917833    0.00028460045917833
274    0.000280424819420366    0.000280424819420366
275    0.000276321987038697    0.000276321987038697
276    0.000272290548136211    0.000272290548136211
277    0.000268329116920318    0.000268329116920318
278    0.000264436335183693    0.000264436335183693
279    0.00026061087179241    0.00026061087179241
280    0.000256851422180959    0.000256851422180959
281    0.00025315670785464    0.00025315670785464
282    0.000249674699281943    0.000249674699281943
283    0.000246253331658369    0.000246253331658369
284    0.000242888131717856    0.000242888131717856
285    0.000239578046560773    0.000239578046560773
286    0.000236322044007919    0.000236322044007919
287    0.000233119112211688    0.000233119112211688
288    0.000229968259273045    0.000229968259273045
289    0.000226868512864464    0.000226868512864464
290    0.000223818919858426    0.000223818919858426
291    0.000220818545961898    0.000220818545961898
292    0.000217866475356515    0.000217866475356515
293    0.000214961810344222    0.000214961810344222
294    0.000212103670999025    0.000212103670999025
295    0.000209291194824185    0.000209291194824185
296    0.000206523536414899    0.000206523536414899
297    0.000203799867126736    0.000203799867126736
298    0.000201119374749675    0.000201119374749675
299    0.000198481263187306    0.000198481263187306
300    0.000195884752141884    0.000195884752141884
301    0.000193329076804388    0.000193329076804388
302    0.000190813487550262    0.000190813487550262
303    0.000188337249640153    0.000188337249640153
304    0.000185899642926035    0.000185899642926035
305    0.000183499961562555    0.000183499961562555
306    0.000181137513723229    0.000181137513723229
307    0.000178811621322134    0.000178811621322134
308    0.000176521619740133    0.000176521619740133
309    0.000174266857556338    0.000174266857556338
310    0.000172046696284373    0.000172046696284373
311    0.000169860510113473    0.000169860510113473
312    0.000167707685654245    0.000167707685654245
313    0.000165587621689112    0.000165587621689112
314    0.000163558446822282    0.000163558446822282
315    0.000161596017913435    0.000161596017913435
316    0.000159661500497871    0.000159661500497871
317    0.000157754420893108    0.000157754420893108
318    0.000155874314462318    0.000155874314462318
319    0.000154020725435855    0.000154020725435855
320    0.00015219320673629    0.00015219320673629
321    0.000150391319806542    0.000150391319806542
322    0.000148614634441158    0.000148614634441158
323    0.000146862728620883    0.000146862728620883
324    0.000145135188350271    0.000145135188350271
325    0.000143431607498329    0.000143431607498329
326    0.000141751587642125    0.000141751587642125
327    0.000140094737913543    0.000140094737913543
328    0.000138460674848823    0.000138460674848823
329    0.000136849022240926    0.000136849022240926
330    0.000135259410994931    0.000135259410994931
331    0.000133691478985953    0.000133691478985953
332    0.000132144870920087    0.000132144870920087
333    0.000130619238197793    0.000130619238197793
334    0.000129114238780037    0.000129114238780037
335    0.000127629537057167    0.000127629537057167
336    0.00012616480372013    0.00012616480372013
337    0.000124719715634269    0.000124719715634269
338    0.000123293955715864    0.000123293955715864
339    0.000121887212810562    0.000121887212810562
340    0.000120499181574779    0.000120499181574779
341    0.000119129562359127    0.000119129562359127
342    0.000117778061094226    0.000117778061094226
343    0.000116498957014266    0.000116498957014266
344    0.000115240548617376    0.000115240548617376
345    0.000113997480388137    0.000113997480388137
346    0.000112769530136281    0.000112769530136281
347    0.000111556479485103    0.000111556479485103
348    0.00011035811379885    0.00011035811379885
349    0.000109174222111597    0.000109174222111597
350    0.000108004597057301    0.000108004597057301
351    0.000106849034801446    0.000106849034801446
352    0.000105707334973795    0.000105707334973795
353    0.00010457930060255    0.00010457930060255
354    0.000103464738049938    0.000103464738049938
355    0.000102363456948598    0.000102363456948598
356    0.00010127527013977    0.00010127527013977
357    0.000100199993612327    0.000100199993612327
358    9.91374464431177E-05    9.91374464431177E-05
